FIPS,2010 RR_Level,2011 RR_Level,2012 RR_Level,2013 RR_Level,2014 RR_Level,2015 RR_Level,2016 RR_Level,2017 RR_Level,2018 RR_Level,2019 RR_Level,2020 RR_Level,2021 RR_Level,2022 RR_Level
28013,2,5,6,2,2,5,2,1,2,2,6,5,12
28015,2,2,2,2,6,2,2,1,2,5,4,1,11
28017,8,5,2,7,5,5,7,6,2,6,7,9,9
28019,2,2,2,2,5,2,5,1,2,5,4,6,1
28021,2,2,2,2,2,6,2,6,2,2,1,1,6
28023,8,6,7,10,7,10,6,1,2,2,5,6,5
28025,2,2,2,6,2,2,7,5,2,2,1,12,6
28027,6,2,2,2,5,2,5,1,5,2,1,5,4
28029,10,8,7,6,6,7,7,1,6,6,7,9,12
28031,15,9,15,15,2,15,12,9,10,14,13,10,8
28033,12,9,10,9,11,14,14,12,12,12,13,14,12
28035,15,15,13,18,14,17,13,16,10,10,16,12,7
28037,2,2,2,2,10,2,2,1,5,2,1,15,17
28039,11,11,11,15,14,13,12,8,8,9,12,13,14
28041,2,2,8,13,12,13,10,1,2,2,1,1,12
28043,2,2,5,5,5,2,2,1,2,5,4,1,16
28045,19,17,17,19,17,17,17,18,13,19,17,16,14
28047,17,17,17,17,17,11,12,14,10,12,13,16,14
28049,8,7,7,8,7,7,7,9,8,8,10,9,11
28051,6,2,2,5,7,2,2,1,2,5,4,8,5
28053,6,2,2,2,2,2,2,5,2,2,1,11,1
28055,2,2,2,2,2,2,2,1,2,2,1,1,1
28057,16,15,12,17,7,8,7,7,6,8,1,9,12
28059,19,17,17,15,16,14,13,10,9,14,18,17,17
28061,10,7,9,10,9,13,8,2,2,4,1,7,5
28063,6,2,2,2,2,2,2,2,5,2,4,8,11
28065,16,2,12,13,10,17,13,2,11,18,17,11,15
28067,12,10,14,16,10,16,11,12,12,8,8,7,6
28069,2,2,2,2,6,6,2,2,2,2,1,1,1
28071,7,6,6,6,5,8,2,7,8,8,9,8,12
28073,18,11,16,18,12,15,14,15,13,13,17,12,11
28075,7,5,6,7,7,8,5,2,2,2,8,4,3
28077,16,7,2,9,12,16,9,8,2,15,15,15,17
28079,2,6,2,6,7,6,7,5,6,5,5,8,1
28081,14,5,13,7,5,9,10,9,5,9,12,9,6
28083,6,2,2,5,2,2,2,2,2,5,4,5,6
28085,12,6,6,8,13,12,8,7,2,8,8,14,18
28087,6,6,7,7,5,6,6,5,5,5,6,12,5
28089,9,7,7,7,13,6,7,6,7,6,6,8,6
28091,19,10,16,17,17,18,16,17,17,19,19,17,18
28093,9,2,8,7,8,11,9,9,2,11,14,15,15
28095,10,10,8,13,5,7,6,7,5,5,7,11,11
28097,2,2,2,2,5,2,2,2,2,5,4,1,9
28099,2,2,2,5,6,6,6,5,5,2,5,5,1
28101,8,6,7,7,7,9,7,2,5,2,5,6,3
28103,2,2,2,2,6,2,5,2,2,5,5,5,1
28105,2,2,6,2,2,5,5,2,2,5,4,10,1
28107,7,6,2,6,2,6,2,6,9,7,5,6,13
28109,19,17,18,19,17,19,14,18,14,16,18,19,19
28111,2,10,2,16,15,15,12,11,8,7,12,10,10
28113,16,9,13,14,17,18,16,17,16,19,12,14,15
28115,8,5,7,5,5,7,6,6,5,6,10,9,9
28117,13,8,8,11,8,15,7,6,5,8,12,11,11
28119,7,2,2,2,2,2,2,2,2,2,1,4,1
28121,18,16,13,11,9,9,14,8,10,10,12,10,9
28123,11,8,8,8,9,9,10,5,7,6,6,9,1
28125,2,2,2,2,2,2,2,2,2,2,1,9,1
28127,2,9,9,2,7,10,10,6,8,11,12,10,11
28129,12,9,12,10,8,13,12,6,8,8,6,9,6
28131,17,16,15,18,16,16,14,15,10,13,17,17,16
28133,6,2,2,2,5,2,5,2,2,2,4,6,4
28135,6,2,2,5,2,2,2,2,2,5,4,1,1
28137,11,7,7,7,7,12,7,11,18,12,8,13,12
28139,9,2,2,2,5,13,5,2,2,6,16,14,13
28141,15,16,14,19,16,16,8,6,8,9,15,10,12
28143,8,2,2,2,2,7,2,8,10,6,1,9,9
28145,9,2,2,2,5,10,7,7,5,7,13,12,10
28147,18,10,13,17,17,18,2,16,15,19,17,17,18
28149,2,2,2,5,2,5,5,6,5,5,5,7,4
28151,2,2,2,2,2,2,2,2,2,2,1,7,3
28153,8,6,8,12,10,13,8,6,6,5,5,7,10
28155,2,5,2,5,5,5,5,2,2,5,4,6,7
28157,2,2,6,2,12,8,2,7,7,2,13,17,18
28159,2,2,2,2,5,5,5,5,2,5,4,6,1
28161,2,2,2,5,2,2,2,2,6,6,4,1,10
28163,6,2,6,5,6,5,5,6,5,5,4,16,4
29001,6,2,2,2,2,2,5,2,2,4,4,1,1
29003,2,2,2,9,2,2,5,5,2,6,6,4,6
29005,2,2,2,2,2,2,2,5,2,2,1,3,3
29007,10,2,7,9,7,9,6,2,9,9,10,12,11
29009,15,10,10,12,13,9,14,12,14,11,9,9,8
29011,2,13,11,8,9,2,7,7,2,8,6,5,10
29013,8,8,9,8,8,6,6,9,7,7,1,7,9
29015,11,7,8,7,7,5,8,7,8,5,4,9,12
29017,2,2,16,14,15,6,2,14,2,15,12,18,13
29019,14,13,11,12,9,10,9,8,13,11,9,11,11
29021,7,8,11,15,12,6,9,8,12,12,13,12,16
29023,10,19,18,17,18,18,6,14,18,6,17,17,15
29025,2,6,9,2,2,2,10,5,6,6,10,1,11
29027,14,7,8,17,8,8,8,6,11,8,9,12,12
29029,15,13,9,8,7,7,14,10,13,13,12,13,16
29031,16,14,6,13,12,7,13,9,15,14,12,11,6
29033,2,6,9,2,6,2,8,2,6,6,10,4,9
29035,8,9,16,9,2,18,5,7,2,11,6,18,10
29037,12,13,12,11,13,11,10,10,12,10,7,7,9
29039,14,11,9,6,6,2,6,2,2,6,5,4,11
29041,2,6,6,7,5,2,2,2,2,2,9,1,4
29043,17,13,16,14,11,16,9,12,12,15,8,9,9
29045,2,2,2,2,2,2,5,2,2,2,4,1,1
29047,13,10,13,12,9,13,13,8,10,11,10,8,9
29049,2,8,10,10,9,7,10,7,9,9,11,7,11
29051,14,8,7,11,7,11,12,6,10,9,9,7,7
29053,9,2,8,8,6,2,2,2,11,6,9,6,8
29055,18,17,18,17,18,19,18,17,18,19,17,19,17
29057,17,16,13,2,12,2,11,9,8,10,9,1,12
29059,17,15,11,10,10,2,12,14,12,17,11,14,15
29061,2,2,6,2,2,2,6,2,2,2,6,1,6
29063,2,6,2,8,6,2,8,2,6,2,8,5,10
29065,15,12,15,9,11,18,11,14,13,19,12,19,14
29067,9,2,12,10,7,2,2,15,14,12,15,12,14
29069,16,16,19,13,19,15,8,11,12,5,10,14,10
29071,18,18,16,17,17,16,19,16,19,19,18,16,17
29073,18,16,14,16,15,17,15,15,18,16,17,16,16
29075,2,2,2,7,5,2,5,5,2,5,4,4,1
29077,19,18,15,17,16,18,16,15,15,15,14,16,15
29079,2,2,2,5,2,2,2,2,2,2,4,1,4
29081,2,2,2,5,2,2,2,2,2,4,1,1,1
29083,11,9,10,8,8,6,8,9,9,8,6,7,10
29085,16,9,8,6,6,5,9,10,6,10,1,11,13
29087,6,2,2,6,2,2,2,2,2,2,1,1,1
29089,2,2,8,10,2,2,5,2,8,7,9,6,8
29091,6,2,13,2,6,8,2,9,7,6,11,10,13
29093,17,2,18,16,17,18,16,16,17,19,14,19,15
29095,15,13,15,15,13,14,12,12,13,13,12,13,15
29097,17,14,11,11,14,7,10,9,9,9,9,8,10
29099,18,18,18,18,18,18,19,18,19,19,18,17,16
29101,14,13,13,11,11,9,11,11,13,11,10,8,13
29103,2,2,2,2,2,2,5,2,2,2,1,4,1
29105,16,14,13,11,8,13,12,14,17,17,15,16,17
29107,9,9,12,10,9,6,10,7,9,10,11,7,14
29109,17,14,13,12,14,12,14,12,12,12,10,10,12
29111,2,2,2,2,2,7,6,2,6,2,1,7,4
29113,16,8,17,18,15,17,17,14,18,18,16,10,16
29115,6,2,2,6,2,2,5,2,2,2,5,3,3
29117,2,2,6,2,2,2,6,2,5,2,7,3,5
29119,15,2,2,12,16,12,14,11,12,9,8,8,7
29121,6,2,2,6,2,2,2,2,2,2,5,1,3
29123,12,8,19,18,17,9,13,16,14,17,15,19,17
29125,18,17,14,2,12,14,10,16,16,2,18,1,16
29127,2,2,6,2,5,9,6,2,6,2,5,13,4
29129,2,2,2,2,2,2,2,2,2,2,1,1,3
29131,16,12,2,8,7,8,2,9,13,8,15,8,12
29133,2,2,2,2,2,7,7,2,2,6,1,1,4
29135,14,2,2,2,2,2,2,2,11,2,9,1,1
29137,7,2,6,2,2,6,2,2,2,2,5,9,4
29139,15,6,2,17,12,14,12,2,18,12,14,14,15
29141,12,7,6,7,6,2,7,6,12,2,9,7,9
29143,16,2,16,10,9,8,8,6,7,2,4,10,9
29145,16,15,13,15,15,11,12,11,14,10,9,11,9
29147,2,2,2,6,2,2,2,5,2,2,1,3,1
29149,2,2,18,2,9,18,5,2,6,2,1,11,11
29151,16,2,7,13,9,2,2,9,15,2,14,10,12
29153,6,2,8,6,2,8,2,16,10,2,11,1,11
29155,19,8,19,10,13,6,9,8,2,2,6,12,11
29157,14,13,17,15,17,2,14,14,15,16,13,17,14
29159,9,8,9,9,8,6,7,6,10,7,8,6,11
29161,18,19,18,12,13,18,14,17,14,19,18,18,17
29163,2,2,2,11,8,14,13,10,10,12,13,12,18
29165,12,12,13,12,11,10,8,9,9,9,9,9,7
29167,19,13,11,8,9,7,10,9,8,11,7,7,13
29169,18,18,16,8,9,17,17,12,15,19,18,17,18
29171,2,2,2,2,2,2,2,2,2,5,4,1,3
29173,2,2,6,2,2,10,7,6,2,7,9,12,1
29175,8,6,7,8,6,6,2,2,6,6,8,7,7
29177,2,8,13,9,9,2,12,8,9,11,11,7,12
29179,12,2,2,7,2,17,2,11,9,19,1,19,1
29181,6,14,19,9,16,19,5,8,13,2,1,15,12
29183,14,15,12,14,14,13,14,14,16,15,13,11,9
29185,13,2,2,2,2,2,2,8,2,2,4,7,11
29186,17,17,19,2,19,12,18,17,18,18,17,18,18
29187,17,18,19,19,19,18,17,15,17,18,16,19,18
29189,15,15,14,15,15,13,16,16,18,17,16,15,15
29195,2,5,9,8,6,2,7,2,7,6,10,4,9
29197,2,2,2,2,2,2,2,2,2,2,1,1,1
29199,2,2,2,2,2,2,2,2,2,2,1,1,1
29201,8,7,2,18,7,17,11,2,10,9,6,1,7
29203,8,2,14,2,5,16,2,2,2,14,1,18,10
29205,2,2,2,2,2,2,2,2,2,2,1,6,3
29207,11,10,16,15,16,10,9,10,13,9,10,16,13
29209,13,12,13,12,11,11,17,15,14,14,9,12,9
29211,2,2,2,5,2,2,2,2,2,2,4,1,3
29213,8,8,12,10,9,7,13,17,12,12,11,16,13
29215,13,12,15,9,7,14,9,13,13,17,18,17,16
29217,6,8,10,7,7,2,5,7,2,6,1,6,9
29219,16,13,13,19,16,18,17,16,19,17,15,17,14
29221,18,16,19,18,19,18,18,17,19,19,18,19,16
29223,11,2,17,15,12,11,8,13,12,15,11,19,13
29225,17,12,14,14,10,19,10,15,15,17,14,14,14
29227,2,3,2,6,2,2,2,5,2,2,1,1,1
29229,13,9,12,14,2,13,7,15,16,15,17,15,16
29510,18,18,17,19,19,18,19,19,19,19,19,19,19
30001,2,6,2,2,6,5,2,2,5,2,5,1,6
30003,2,3,2,2,7,6,6,2,6,6,4,1,4
30005,3,3,2,2,2,2,2,2,2,2,1,1,1
30007,3,3,2,2,7,2,2,2,2,6,4,1,5
30009,9,9,7,9,7,9,6,7,7,2,1,6,4
30011,3,3,2,2,2,2,2,2,2,2,1,1,1
30013,14,13,2,16,6,11,2,9,2,13,10,1,7
30015,6,3,5,2,5,6,2,2,2,2,1,1,3
30017,3,3,2,2,2,2,2,2,2,2,1,3,1
30019,3,3,2,2,2,2,2,2,2,2,1,1,1
30021,3,3,3,2,2,2,2,2,2,2,1,1,1
30023,3,8,6,2,6,6,5,2,2,5,5,1,9
30025,3,3,3,2,2,2,2,2,2,2,1,1,1
30027,3,3,6,2,2,5,5,2,5,2,1,1,1
30029,9,9,13,16,11,10,12,10,6,9,7,6,7
30031,6,6,7,10,7,6,5,5,5,8,5,5,5
30033,3,3,3,2,2,2,2,2,2,2,1,1,1
30035,3,3,8,8,8,7,2,6,2,6,5,4,4
30037,3,3,3,2,2,2,2,2,2,2,1,1,1
30039,3,3,3,2,2,2,6,2,2,2,5,1,7
30041,3,3,3,2,5,2,2,2,2,2,1,1,1
30043,6,10,6,2,7,6,2,5,5,6,5,1,9
30045,3,3,3,2,2,2,2,2,2,2,1,1,1
30047,16,10,14,11,9,11,8,10,7,9,7,15,13
30049,7,18,7,9,8,14,5,7,2,7,5,4,7
30051,3,3,3,2,2,2,2,2,2,2,1,1,1
30053,12,9,13,10,2,10,7,10,2,9,5,4,7
30055,3,3,3,2,2,2,2,2,2,2,1,1,1
30057,3,7,3,2,5,2,2,2,5,6,5,7,8
30059,3,3,3,2,6,2,2,2,2,2,1,1,1
30061,11,3,10,7,6,11,6,11,2,2,1,1,1
30063,16,10,15,14,10,11,8,8,11,8,8,7,7
30065,3,3,7,2,2,6,6,2,6,2,1,4,4
30067,7,7,6,8,6,6,5,5,6,5,1,5,4
30069,3,3,3,2,2,2,2,2,2,2,1,1,1
30071,3,3,5,2,2,2,2,2,2,2,1,1,1
30073,3,3,3,2,7,6,2,2,2,2,4,1,4
30075,3,3,3,2,7,2,2,2,2,2,1,1,1
30077,8,11,9,8,9,2,2,6,6,7,1,4,8
30079,3,3,3,2,2,2,2,2,2,2,1,1,1
30081,8,7,7,6,7,7,6,2,6,5,5,4,5
30083,3,3,3,2,2,2,2,2,2,2,4,3,1
30085,3,3,3,2,2,2,2,2,2,2,2,1,1
30087,6,6,3,2,2,2,2,2,2,2,4,4,3
30089,13,8,12,2,2,11,2,10,2,8,6,6,8
30091,3,3,3,2,2,2,2,2,2,2,2,1,1
30093,3,7,3,2,6,5,2,2,2,6,5,18,18
30095,8,8,3,8,7,7,2,6,8,2,2,5,4
30097,3,3,3,2,2,2,2,2,5,2,2,1,1
30099,3,3,3,10,7,2,6,7,2,2,6,1,1
30101,3,3,6,2,2,2,2,2,2,5,2,1,1
30103,3,3,7,2,2,2,2,2,2,2,2,1,1
30105,3,3,3,2,2,2,2,2,2,2,2,1,1
30107,3,3,3,2,2,2,2,2,2,2,2,1,1
30109,3,3,3,2,2,2,2,2,2,2,2,1,1
30111,16,15,13,15,12,14,10,11,12,13,11,13,6
31001,3,3,3,2,2,2,2,5,2,2,2,1,1
31003,3,3,3,2,2,2,2,2,2,2,2,1,1
31005,3,3,3,2,2,2,2,2,2,2,2,1,1
31007,3,3,3,2,2,2,2,2,2,2,2,1,1
31009,3,3,3,2,2,2,2,2,2,2,2,1,1
31011,3,3,3,2,2,2,2,2,2,2,2,1,1
31013,3,3,3,2,2,2,2,2,2,2,4,1,1
31015,3,3,3,2,2,2,2,2,2,2,2,1,1
31017,3,3,3,2,2,2,2,2,2,2,2,1,1
31019,3,3,3,3,2,2,2,2,2,2,2,1,1
31021,3,3,7,6,6,2,5,5,2,2,2,1,1
31023,3,3,3,3,2,5,2,5,5,2,2,1,1
31025,7,7,7,7,6,7,2,5,6,6,5,4,1
31027,3,3,3,3,2,2,2,2,2,2,2,1,1
31029,3,3,3,3,2,2,2,2,2,2,2,1,1
31031,3,3,3,3,2,2,2,2,2,2,2,1,1
31033,3,6,3,3,2,2,2,2,2,2,2,3,1
31035,3,3,3,3,2,2,2,2,2,2,2,1,1
31037,3,3,6,3,2,2,2,2,2,2,2,1,1
31039,3,5,6,5,2,2,2,2,2,2,2,1,1
31041,3,3,3,3,2,2,2,2,2,2,2,1,1
31043,3,6,8,3,7,2,5,2,2,2,2,4,4
31045,3,3,3,3,2,2,5,2,2,2,4,1,1
31047,3,3,3,3,2,2,2,2,2,2,2,1,1
31049,3,3,3,3,2,2,2,2,2,2,2,1,1
31051,3,3,6,3,2,2,2,2,3,2,2,3,3
31053,3,6,7,6,6,2,5,5,5,5,4,3,4
31055,10,10,11,8,9,8,7,8,7,8,8,6,8
31057,3,3,3,3,2,2,2,2,3,2,2,1,1
31059,3,3,3,3,2,2,2,2,3,2,2,1,1
31061,3,3,3,3,2,2,2,2,3,2,2,1,1
31063,3,3,3,3,2,2,2,2,3,2,2,1,2
31065,3,3,3,3,2,2,2,2,3,2,2,1,2
31067,6,6,6,6,5,5,5,2,5,5,4,1,2
31069,3,3,3,3,2,2,2,2,3,2,2,1,2
31071,3,3,3,3,2,2,2,2,3,2,2,1,2
31073,3,3,3,3,2,2,2,2,3,2,2,1,2
31075,3,3,3,3,2,2,2,2,3,2,2,1,2
31077,3,3,3,3,2,2,2,2,3,2,2,1,2
31079,3,3,3,3,2,2,2,2,3,2,2,1,2
31081,3,3,3,3,2,2,2,5,3,2,2,1,2
31083,3,3,3,3,3,2,2,2,3,2,2,1,2
31085,3,3,3,3,3,2,2,2,3,2,2,1,2
31087,3,3,3,3,3,2,2,2,3,2,2,1,2
31089,3,3,3,3,3,2,2,2,3,2,2,1,2
31091,3,3,3,3,3,2,2,2,3,2,2,1,2
31093,3,3,3,3,3,2,2,2,3,2,2,1,2
31095,6,3,3,3,3,2,2,2,3,2,2,1,2
31097,3,3,3,7,6,2,3,2,3,5,2,4,2
31099,3,3,3,3,3,2,3,2,3,2,2,1,2
31101,3,3,3,3,3,2,3,2,3,2,2,1,2
31103,3,3,3,3,3,2,3,2,3,2,2,1,2
31105,3,3,8,3,3,8,3,6,3,2,2,1,2
31107,3,3,3,3,3,3,3,2,3,2,2,1,2
31109,9,9,10,10,8,8,7,7,8,8,8,6,5
31111,3,3,3,3,3,3,3,2,3,2,2,1,2
31113,3,3,3,3,3,3,3,2,3,2,2,1,2
31115,3,3,3,3,3,3,3,2,3,2,2,1,2
31117,3,3,3,3,3,3,3,2,3,2,2,1,2
31119,3,3,3,3,3,3,3,2,3,2,2,1,2
31121,3,3,3,3,3,3,3,2,3,2,2,1,2
31123,3,3,3,3,3,3,3,2,3,2,2,1,2
31125,3,3,3,3,3,3,3,2,3,2,2,1,2
31127,3,3,3,6,3,3,3,2,3,2,2,3,3
31129,3,3,3,3,3,3,3,2,3,2,2,1,2
31131,3,3,6,6,3,5,3,2,5,5,4,4,3
31133,6,3,3,3,3,3,3,2,3,2,2,1,2
31135,3,3,3,3,3,3,3,2,3,2,2,1,2
31137,3,3,3,3,3,3,3,2,3,2,2,1,2
31139,3,3,3,3,3,3,3,2,3,2,2,1,2
31141,3,3,3,3,3,3,3,2,5,2,2,1,2
31143,3,3,3,3,3,3,3,2,3,2,2,1,2
31145,3,3,3,3,3,3,3,2,3,2,2,1,2
31147,6,3,3,3,3,3,3,2,3,2,2,1,2
31149,3,3,3,3,3,3,3,2,3,2,2,2,2
31151,6,3,3,3,3,3,5,3,3,5,4,2,3
31153,9,10,9,8,7,9,8,6,8,8,5,4,5
31155,8,3,3,3,7,7,6,7,7,3,5,4,2
31157,3,6,6,3,3,3,3,3,3,3,4,2,2
31159,3,3,6,3,3,5,3,5,5,5,4,4,2
31161,3,3,3,3,3,3,3,3,3,3,4,2,2
31163,3,3,3,3,3,3,3,3,3,3,2,2,2
31165,3,3,3,3,3,3,3,3,3,3,2,2,2
31167,3,3,3,3,3,3,3,3,3,3,2,2,2
31169,3,3,3,3,3,3,3,3,3,3,2,2,2
31171,3,3,3,3,3,3,3,3,3,3,2,2,2
31173,3,3,7,3,6,3,5,3,3,3,2,2,3
31175,3,3,3,3,3,3,3,3,3,3,2,2,2
31177,3,8,3,8,3,3,3,3,5,6,6,2,5
31179,3,3,3,3,3,3,3,3,3,3,2,2,2
31181,3,3,3,3,3,3,3,3,3,3,2,2,2
31183,3,3,3,3,3,3,3,3,3,3,2,2,2
31185,3,3,3,3,3,5,5,5,3,5,4,3,3
32001,19,16,17,14,11,17,15,16,16,12,10,13,13
32003,17,18,17,17,15,15,14,13,14,13,12,11,11
32005,18,17,13,13,16,15,15,11,12,14,11,10,9
32007,13,11,10,12,12,12,11,8,11,7,10,9,16
32009,3,3,3,12,3,3,3,3,3,3,2,2,2
32011,3,3,3,3,3,3,3,3,3,3,2,2,2
32013,15,10,10,12,11,11,11,10,10,6,10,8,13
32015,17,14,15,12,11,14,14,13,15,3,9,10,13
32017,3,17,3,3,3,3,16,3,15,3,11,10,10
32019,18,15,17,15,10,18,14,17,16,17,10,9,12
32021,18,3,17,3,3,16,12,12,15,12,2,10,2
32023,19,19,19,17,17,19,18,18,19,14,13,15,18
32027,18,16,3,15,13,15,15,16,14,3,12,11,14
32029,18,18,17,18,3,19,3,3,16,16,2,11,13
32031,18,18,18,18,15,15,15,16,14,16,15,14,15
32033,15,15,15,10,11,12,14,10,13,9,10,2,8
32510,16,16,17,18,16,19,15,18,17,14,10,10,10
33001,12,16,10,15,15,19,17,18,19,17,13,15,9
33003,13,13,11,13,17,18,18,17,15,15,11,12,13
33005,13,17,17,15,16,18,16,16,19,15,11,10,12
33007,10,12,12,12,19,19,12,17,14,14,15,18,19
33009,12,14,12,11,13,14,11,14,10,13,8,9,9
33011,14,16,14,15,18,19,19,19,18,17,14,13,16
33013,9,11,8,13,18,16,15,15,18,15,14,11,11
33015,11,14,14,13,17,18,18,17,16,15,12,7,9
33017,14,13,11,16,19,18,18,18,18,18,16,16,15
33019,12,16,15,13,16,18,16,17,18,17,15,18,14
34001,16,17,18,18,16,16,18,19,19,19,19,18,19
34003,9,9,10,10,9,9,9,10,12,11,10,8,7
34005,12,13,15,16,13,15,15,18,19,18,14,13,11
34007,17,18,18,18,17,18,18,19,19,19,18,18,18
34009,13,15,18,19,14,17,18,19,19,19,19,18,18
34011,9,10,15,14,15,13,18,19,19,19,18,17,18
34013,11,9,12,13,11,11,16,17,18,18,16,15,17
34015,16,17,18,18,16,17,18,19,19,19,18,16,14
34017,9,9,11,10,8,11,11,13,14,14,11,11,10
34019,12,12,11,13,11,11,12,13,10,10,6,7,5
34021,12,11,10,12,11,13,11,16,18,16,14,14,14
34023,9,10,12,9,12,10,14,15,14,15,12,11,9
34025,12,14,14,12,14,14,15,17,18,16,13,11,10
34027,11,10,11,9,10,9,11,13,12,13,10,8,7
34029,12,14,17,18,16,17,18,18,18,17,16,13,12
34031,10,9,11,12,10,11,13,14,16,15,14,11,11
34033,15,17,14,17,13,18,16,16,19,19,19,16,15
34035,8,9,9,11,10,9,11,13,11,12,9,7,7
34037,15,12,13,11,9,15,16,15,17,18,16,9,10
34039,9,8,9,9,9,10,11,13,15,15,14,11,11
34041,14,12,11,11,14,15,17,18,18,12,14,12,12
35001,18,19,19,17,18,18,16,15,16,18,18,19,18
35003,3,17,12,3,16,16,3,3,10,3,16,18,18
35005,16,19,16,18,16,12,13,17,12,14,11,16,17
35006,16,18,16,15,17,15,18,13,15,13,16,15,16
35007,13,12,17,17,18,14,6,3,11,7,12,15,8
35009,7,3,6,7,3,3,14,6,3,5,18,9,15
35011,3,3,3,3,14,3,3,12,3,3,2,2,2
35013,17,15,16,13,14,14,10,11,11,12,9,10,11
35015,19,12,16,12,18,18,9,15,18,17,10,12,14
35017,7,14,8,19,15,19,8,18,8,9,13,18,16
35019,13,3,17,3,18,8,18,14,3,10,2,17,17
35021,3,3,3,3,3,3,3,3,3,3,2,2,2
35023,3,10,3,13,14,3,8,16,8,13,13,17,15
35025,16,18,8,16,13,12,13,12,13,15,13,10,13
35027,14,16,14,12,17,12,19,14,9,12,12,18,17
35028,18,19,19,19,19,19,19,18,19,18,18,18,18
35029,10,13,10,17,14,14,9,16,9,12,9,18,15
35031,14,16,17,14,16,12,15,13,13,13,10,12,15
35033,18,19,19,19,19,3,3,3,18,3,17,18,2
35035,17,17,17,14,17,16,13,12,12,14,8,13,11
35037,8,7,9,3,10,3,11,7,6,5,8,9,10
35039,19,19,19,19,19,19,19,19,19,19,19,19,19
35041,11,3,7,10,9,7,10,9,3,8,8,8,10
35043,14,17,16,15,17,13,11,13,14,10,13,12,8
35045,14,15,17,14,14,11,12,13,11,15,13,12,15
35047,15,19,19,13,19,8,19,18,18,10,18,19,19
35049,18,19,18,19,18,18,17,14,15,18,16,17,17
35051,12,16,15,15,16,16,14,13,11,11,13,19,17
35053,15,18,15,14,17,15,17,13,13,12,19,19,19
35055,19,19,19,19,19,19,16,14,17,17,14,18,18
35057,18,18,18,15,18,15,18,16,15,17,17,19,18
35059,3,3,3,3,8,3,3,3,3,3,5,7,4
35061,19,19,15,19,17,12,15,18,17,17,16,17,14
36001,10,10,10,11,11,10,9,11,12,12,13,12,12
36003,11,13,13,12,7,16,14,12,13,12,12,11,13
36005,10,10,12,11,10,12,15,15,16,16,16,18,18
36007,11,12,11,15,15,15,18,17,14,15,16,16,17
36009,11,12,12,13,10,16,16,12,10,14,10,12,15
36011,11,14,13,16,13,16,14,16,13,14,17,11,10
36013,10,11,10,10,12,15,16,17,13,15,16,16,17
36015,10,15,17,14,10,13,15,17,14,18,14,15,16
36017,11,11,11,10,14,15,16,16,14,15,14,17,15
36019,11,15,15,8,12,10,10,13,6,7,11,7,11
36021,11,12,14,14,13,15,15,17,11,12,16,10,12
36023,11,12,12,3,15,15,16,16,13,16,12,14,10
36025,12,15,14,14,15,15,16,16,16,16,16,13,13
36027,16,12,16,17,13,16,14,16,17,15,17,12,16
36029,10,12,10,14,13,18,17,16,14,13,14,12,14
36031,8,9,10,7,11,8,11,10,9,7,12,15,10
36033,8,9,16,7,11,8,11,9,5,5,10,9,10
36035,3,7,6,7,10,7,10,6,9,6,14,9,14
36037,12,11,13,14,11,14,16,15,18,15,15,13,11
36039,10,12,17,13,16,15,15,16,17,12,14,17,10
36041,3,3,3,3,10,3,9,3,3,3,11,9,9
36043,8,8,3,9,11,9,13,11,10,9,11,7,10
36045,11,14,11,11,12,11,15,12,9,11,14,9,8
36047,9,9,9,8,9,9,10,10,9,10,9,9,11
36049,11,12,9,12,12,12,14,19,11,14,12,10,10
36051,11,11,14,12,10,14,13,14,17,11,14,10,9
36053,10,10,11,11,14,15,13,14,12,16,10,11,9
36055,10,10,11,12,13,11,12,16,17,17,16,10,16
36057,8,8,6,9,9,9,13,10,15,10,11,10,8
36059,10,11,12,12,11,12,11,11,10,11,10,8,7
36061,9,9,12,11,10,9,12,10,12,13,12,12,12
36063,14,11,15,15,14,17,15,14,14,14,15,15,15
36065,9,8,9,11,14,13,15,15,13,14,14,13,14
36067,10,10,13,13,14,15,17,13,14,16,15,15,14
36069,9,12,14,11,11,9,13,13,13,13,7,7,6
36071,14,13,13,15,15,14,14,15,17,14,14,14,12
36073,12,11,13,14,13,14,15,15,17,15,15,13,14
36075,11,13,13,15,13,15,14,13,11,16,14,14,12
36077,10,10,8,11,11,12,15,11,14,14,10,12,10
36079,11,10,15,16,13,14,15,17,15,11,10,9,10
36081,8,8,8,9,8,8,9,9,9,9,9,7,9
36083,10,12,10,11,8,11,7,9,10,11,12,11,11
36085,14,15,16,14,14,14,16,15,15,15,13,13,13
36087,8,8,8,10,8,10,10,9,9,12,8,9,6
36089,9,9,9,10,10,10,11,10,7,8,9,9,9
36091,7,8,8,9,10,9,7,7,10,7,9,7,6
36093,10,9,8,12,8,10,14,15,12,13,11,12,12
36095,10,10,3,11,3,11,14,13,15,13,13,13,11
36097,3,13,16,13,3,12,3,14,12,15,12,11,14
36099,8,12,14,13,9,12,11,14,13,13,12,9,11
36101,9,13,15,13,12,13,13,11,9,10,9,10,12
36103,14,16,16,15,14,14,15,17,15,14,13,13,13
36105,15,19,16,18,18,17,15,18,19,19,19,17,18
36107,12,13,15,14,18,14,16,13,14,16,14,13,14
36109,9,11,13,12,12,11,14,13,11,13,11,9,12
36111,10,13,12,13,11,14,17,16,18,14,17,15,15
36113,3,7,6,7,10,7,9,6,7,6,13,7,6
