FIPS,2010 RR_Level,2011 RR_Level,2012 RR_Level,2013 RR_Level,2014 RR_Level,2015 RR_Level,2016 RR_Level,2017 RR_Level,2018 RR_Level,2019 RR_Level,2020 RR_Level,2021 RR_Level,2022 RR_Level
36123,18,13,12,13,15,14,14,13,13,13,14,15,14
37001,15,13,12,14,13,15,15,11,12,13,13,12,13
37003,7,7,11,11,11,4,11,12,12,13,13,12,14
37005,8,11,10,11,11,9,10,13,19,12,13,12,12
37007,13,12,12,18,15,11,15,12,12,12,11,11,11
37009,8,12,9,7,11,5,7,14,15,11,12,12,11
37011,11,11,11,9,11,8,9,11,12,11,11,11,11
37013,15,14,14,11,14,13,12,6,11,12,12,12,11
37015,18,18,16,16,19,13,13,13,11,11,11,10,11
37017,12,11,12,12,6,12,12,12,11,11,7,3,6
37019,11,7,4,7,12,11,11,9,13,12,12,13,12
37021,13,12,13,14,13,13,12,6,7,7,11,11,11
37023,8,11,6,3,6,3,11,11,13,11,11,6,11
37025,13,14,14,11,13,13,13,11,12,13,12,13,13
37027,12,12,11,9,11,4,11,12,12,13,11,10,11
37029,16,15,16,16,19,16,12,15,12,12,11,19,13
37031,12,7,12,11,10,8,11,11,10,11,11,11,10
37033,13,13,13,18,14,15,13,13,12,12,12,12,12
37035,12,11,11,13,12,13,11,11,13,13,14,11,12
37037,14,13,13,14,14,14,14,14,13,14,14,12,13
37039,2,1,11,9,13,13,11,11,13,8,12,5,11
37041,18,18,18,18,19,15,13,15,11,11,11,11,11
37043,4,4,11,14,12,19,12,12,14,11,13,11,11
37045,11,13,12,12,12,8,13,15,14,13,14,15,12
37047,7,11,12,12,12,12,11,12,13,11,10,5,11
37049,13,12,14,12,12,9,9,8,11,6,10,8,2
37051,12,12,12,13,13,13,13,11,12,11,11,7,10
37053,16,15,15,18,14,15,13,13,12,12,10,15,13
37055,18,18,15,18,9,19,12,7,4,5,11,11,11
37057,14,11,11,11,12,13,12,11,11,11,7,6,10
37059,13,11,11,12,11,12,6,11,11,12,12,11,11
37061,13,13,13,14,12,12,12,12,12,12,13,11,14
37063,13,14,15,15,15,15,15,14,14,15,14,13,12
37065,13,13,13,11,13,13,12,13,12,11,12,11,11
37067,14,12,13,13,13,12,12,12,11,12,12,12,11
37069,14,14,13,15,14,13,13,13,11,11,14,13,12
37071,10,11,9,11,11,12,11,12,13,14,13,14,7
37073,18,16,16,18,16,16,13,16,12,11,11,13,13
37075,3,4,11,11,19,11,10,11,19,9,12,8,6
37077,14,14,14,15,12,14,13,13,11,13,15,12,12
37079,13,12,14,14,14,14,13,12,13,11,12,12,12
37081,15,14,14,15,14,14,13,12,12,12,13,11,12
37083,15,15,15,14,15,11,12,14,11,11,11,13,12
37085,13,14,12,14,14,14,14,12,12,11,12,11,12
37087,11,11,5,7,12,11,12,11,11,6,14,11,10
37089,11,12,13,11,14,12,14,11,13,14,12,14,12
37091,18,18,18,17,19,15,14,14,12,11,11,11,12
37093,13,11,12,12,12,12,13,12,13,13,13,12,12
37095,18,18,14,18,19,19,11,11,9,11,8,11,6
37097,12,11,12,13,13,13,12,12,14,14,15,15,15
37099,10,11,5,10,11,11,7,11,8,9,9,11,11
37101,12,14,14,14,15,13,15,13,14,13,14,13,14
37103,13,18,13,18,12,11,11,11,11,11,19,11,11
37105,13,11,13,14,14,13,14,11,13,11,11,11,9
37107,13,11,14,14,13,12,12,11,12,11,12,12,12
37109,11,11,11,11,14,11,12,15,12,14,14,12,13
37111,11,11,11,11,11,8,5,11,11,11,11,11,11
37113,4,4,8,12,12,12,11,11,13,9,13,11,11
37115,11,11,8,11,11,11,11,8,11,11,13,10,10
37117,15,14,15,13,14,13,13,11,12,11,12,12,11
37119,15,15,14,15,14,15,14,13,13,13,14,15,14
37121,11,11,11,11,11,11,8,6,11,11,12,11,11
37123,12,18,11,12,19,11,19,11,11,11,11,5,6
37125,13,12,13,14,13,14,13,14,12,13,14,14,11
37127,13,14,12,13,14,13,11,14,11,14,13,12,12
37129,12,11,11,11,12,11,11,9,9,11,11,12,12
37131,18,18,18,17,16,14,14,15,11,11,11,12,11
37133,14,13,13,14,14,14,12,13,12,13,13,12,11
37135,14,14,14,15,14,15,14,15,13,15,15,15,15
37137,14,13,13,13,13,12,11,10,11,11,1,4,2
37139,18,15,16,17,19,19,13,16,12,7,10,11,13
37141,11,11,11,11,11,9,11,12,12,13,13,12,13
37143,18,16,16,18,19,19,12,17,11,10,11,12,11
37145,14,14,14,16,15,15,14,14,6,14,13,13,15
37147,13,12,14,14,12,15,14,11,13,12,12,13,11
37149,11,11,12,18,13,11,13,11,12,13,12,11,8
37151,12,12,12,12,13,11,11,8,11,7,6,7,3
37153,13,10,10,11,11,8,14,12,12,12,6,3,3
37155,14,12,11,13,12,14,14,13,12,3,4,1,2
37157,11,11,11,13,13,13,11,12,11,11,4,9,4
37159,12,7,11,11,11,11,11,3,11,11,10,9,5
37161,12,8,12,11,12,5,11,11,12,14,12,11,5
37163,12,12,12,13,9,13,13,14,12,12,14,12,14
37165,14,11,11,12,13,12,14,13,12,11,11,7,9
37167,5,11,11,11,13,11,13,11,6,11,11,12,13
37169,12,5,11,12,12,10,9,5,10,11,6,5,10
37171,8,11,11,12,11,12,12,11,7,12,13,11,11
37173,6,11,10,11,13,11,11,11,11,9,11,10,2
37175,11,11,4,5,11,11,12,11,11,11,12,12,11
37177,18,16,16,18,15,19,12,19,11,11,11,13,11
37179,15,13,15,14,14,14,15,14,14,15,15,15,15
37181,14,14,9,15,13,13,13,11,11,12,11,11,11
37183,15,15,15,15,15,15,14,14,15,15,15,15,15
37185,15,15,18,16,15,12,12,19,11,12,9,12,11
37187,18,16,18,18,16,16,12,13,11,11,11,11,11
37189,11,12,11,7,8,5,8,12,13,12,14,11,15
37191,13,13,14,14,15,15,13,13,12,11,13,13,15
37193,8,12,7,5,2,3,4,11,11,11,13,13,12
37195,13,13,14,13,14,14,13,13,14,12,13,11,12
37197,11,11,7,12,5,11,11,11,8,12,11,12,11
37199,11,11,11,12,12,11,11,6,11,11,12,11,11
38001,18,19,18,18,19,19,19,19,19,19,19,19,19
38003,18,19,18,19,17,19,19,19,17,19,17,17,17
38005,18,19,18,19,19,19,19,19,19,19,19,19,19
38007,18,19,18,19,19,19,19,19,19,19,19,19,19
38009,18,19,18,19,19,19,19,19,19,19,19,19,18
38011,18,19,18,19,19,19,19,19,19,19,19,19,19
38013,18,19,18,19,19,19,19,19,19,19,19,19,19
38015,18,19,18,19,19,19,19,19,19,17,16,16,16
38017,18,16,18,19,15,16,14,16,15,15,16,16,16
38019,18,19,18,19,19,19,19,19,19,19,19,19,19
38021,18,19,18,19,19,19,17,19,19,19,19,19,19
38023,18,19,18,19,19,19,19,19,19,19,19,19,19
38025,18,19,18,19,19,19,19,19,19,19,19,19,18
38027,18,19,18,19,19,19,19,19,19,19,19,19,19
38029,18,19,18,19,19,19,19,19,19,19,17,19,17
38031,18,19,18,19,19,19,19,19,19,19,19,19,19
38033,18,19,18,19,19,19,19,19,19,19,19,19,19
38035,19,19,18,19,19,19,19,17,19,17,17,15,16
38037,19,19,18,19,19,19,19,19,19,19,19,19,19
38039,19,19,18,19,19,19,19,19,19,19,19,19,19
38041,19,19,18,19,19,19,19,19,19,19,19,19,19
38043,19,19,18,19,19,19,19,19,19,19,19,19,19
38045,19,19,19,19,19,19,19,19,19,19,17,19,19
38047,19,19,19,19,19,19,19,19,19,19,19,19,19
38049,19,19,19,19,19,19,19,19,19,19,17,19,17
38051,19,19,19,19,19,19,19,19,19,19,19,19,19
38053,19,19,19,19,19,19,19,19,19,19,17,18,19
38055,19,19,19,19,19,19,19,19,19,16,17,17,19
38057,19,19,19,19,19,19,19,19,19,19,19,19,19
38059,19,19,19,19,19,19,19,19,19,19,17,18,17
38061,19,19,19,19,19,19,19,19,19,19,17,17,17
38063,19,19,19,19,19,19,19,19,19,19,19,19,19
38065,19,19,19,19,19,19,19,19,19,19,19,19,19
38067,19,19,19,19,19,19,19,19,19,19,19,19,19
38069,19,19,19,19,19,19,19,19,19,19,19,19,19
38071,19,19,19,19,19,19,19,19,19,19,19,19,19
38073,19,19,19,19,19,19,16,19,19,17,17,17,19
38075,19,19,19,19,19,19,19,19,19,19,19,19,19
38077,19,16,19,19,19,16,16,17,19,19,17,17,17
38079,19,19,19,19,19,19,19,19,19,19,19,19,19
38081,19,19,19,19,19,19,17,19,19,19,19,19,19
38083,19,19,19,19,19,19,19,19,19,19,19,19,19
38085,19,19,19,19,19,19,19,19,19,19,17,19,18
38087,19,19,19,19,19,19,19,19,19,19,19,19,19
38089,19,19,19,19,19,19,19,19,19,19,19,19,18
38091,19,19,19,19,19,19,19,19,19,19,19,19,19
38093,19,19,19,19,17,19,19,19,17,19,19,19,18
38095,19,19,19,19,19,19,19,19,19,19,19,19,19
38097,19,19,19,19,19,19,16,17,19,19,17,17,17
38099,19,19,19,19,19,19,19,19,19,19,19,19,18
38101,19,19,19,19,19,19,19,19,19,12,13,15,15
38103,19,19,19,19,19,19,19,19,19,19,19,19,19
38105,19,19,19,19,19,19,19,19,19,19,17,18,19
39001,3,3,3,11,4,2,5,3,6,3,7,7,7
39003,11,14,12,12,13,12,11,7,14,14,12,13,11
39005,13,13,14,11,12,12,12,13,11,11,12,13,15
39007,11,11,8,11,7,11,4,5,11,9,11,12,12
39009,13,11,12,14,7,11,4,11,6,11,13,11,11
39011,11,13,12,11,12,11,11,7,12,12,12,12,12
39013,8,10,12,13,11,11,11,11,11,11,11,14,11
39015,3,4,4,2,3,1,4,1,1,11,11,5,10
39017,11,9,8,3,3,1,2,1,3,4,7,11,11
39019,12,19,13,11,11,12,11,11,11,12,11,19,12
39021,11,11,11,11,7,8,10,4,11,11,11,13,14
39023,12,7,6,11,8,1,2,1,2,4,11,7,11
39025,7,9,4,2,3,2,3,4,8,6,11,11,13
39027,7,11,4,2,6,2,11,1,7,4,7,11,11
39029,12,11,11,7,12,8,6,4,11,4,10,11,13
39031,11,12,15,12,12,13,13,12,12,12,11,13,13
39033,12,12,11,11,11,10,6,5,11,12,11,15,15
39035,12,11,11,11,11,11,4,4,7,7,11,11,11
39037,11,11,11,11,11,8,6,3,10,13,11,13,13
39039,12,14,14,14,13,14,13,11,12,12,13,13,14
39041,14,15,14,15,15,15,16,14,14,14,15,16,16
39043,10,12,12,11,11,7,3,5,9,12,10,13,12
39045,13,14,12,13,14,14,13,11,13,13,12,12,12
39047,7,11,11,10,2,1,6,0,6,8,11,12,10
39049,11,11,11,12,12,11,11,11,7,5,4,8,9
39051,12,12,13,11,11,11,11,12,11,11,11,12,14
39053,11,5,11,3,3,1,8,2,2,0,1,7,4
39055,11,12,11,14,13,13,11,11,14,12,16,16,17
39057,11,12,12,12,11,10,11,8,11,12,13,13,14
39059,3,12,15,12,11,10,9,11,11,11,11,12,11
39061,12,11,11,5,6,2,5,3,4,4,11,11,12
39063,12,12,14,9,13,12,11,5,11,12,13,13,12
39065,11,12,11,4,11,11,11,8,11,11,12,7,12
39067,11,11,19,11,11,11,11,11,11,19,11,13,11
39069,12,12,14,12,12,11,11,11,8,11,12,13,13
39071,4,5,7,6,7,7,4,2,3,11,12,11,11
39073,11,11,12,13,8,10,8,11,5,11,7,7,8
39075,12,12,19,12,19,19,12,12,13,12,12,13,14
39077,12,12,12,8,7,13,11,3,11,5,4,11,13
39079,7,4,11,2,5,2,4,2,6,1,9,6,9
39081,11,3,11,6,6,11,12,6,6,9,11,11,5
39083,11,11,15,11,13,12,13,12,11,14,13,14,16
39085,11,11,11,11,11,11,4,6,11,11,11,13,12
39087,11,6,12,12,4,3,4,3,2,8,4,1,5
39089,12,12,14,12,12,11,15,12,12,12,12,12,13
39091,11,11,11,10,9,11,9,9,12,11,13,12,14
39093,13,14,9,7,11,11,3,5,11,9,11,11,12
39095,12,12,10,12,9,9,7,9,6,2,4,11,11
39097,8,11,11,11,7,4,5,6,8,5,13,13,14
39099,10,11,11,11,11,11,7,3,4,3,5,6,5
39101,12,11,4,7,3,5,5,4,4,3,6,11,7
39103,15,14,14,14,14,12,11,11,13,15,14,15,16
39105,13,11,11,11,4,3,4,3,1,2,2,3,2
39107,11,12,11,11,11,10,8,3,9,12,11,11,13
39109,12,12,12,13,12,13,7,7,12,12,12,15,15
39111,11,13,14,19,11,11,8,11,11,12,11,13,11
39113,8,9,4,2,2,2,2,0,2,2,5,9,11
39115,11,14,19,15,11,19,11,11,11,11,11,11,12
39117,13,12,12,11,11,11,11,11,11,7,9,13,14
39119,11,13,13,13,11,13,15,12,5,6,10,11,12
39121,11,19,19,14,11,13,11,11,11,11,11,12,12
39123,11,11,12,11,11,11,8,11,11,12,13,13,13
39125,13,19,13,19,13,19,19,12,12,11,13,12,13
39127,12,12,14,19,11,14,11,11,9,11,9,7,11
39129,11,7,11,12,9,13,8,11,10,10,6,13,11
39131,5,2,9,8,5,2,3,2,2,3,2,5,3
39133,13,11,14,13,11,11,11,12,13,13,14,14,15
39135,11,10,5,9,4,6,2,1,11,11,10,13,12
39137,12,14,14,13,13,13,13,11,12,13,13,13,13
39139,13,13,14,11,11,8,2,6,4,4,8,6,11
39141,7,8,12,11,3,2,2,10,3,3,3,5,3
39143,11,10,13,11,11,12,8,10,11,11,15,12,12
39145,4,5,11,11,7,4,3,1,1,0,0,1,0
39147,11,11,13,10,12,12,11,11,12,13,10,12,13
39149,11,11,11,11,11,11,11,5,13,11,12,14,13
39151,13,13,13,13,12,12,11,11,12,11,12,12,12
39153,12,13,11,12,11,5,2,5,12,7,11,12,11
39155,10,6,11,11,8,2,2,2,5,2,4,8,7
39157,11,12,15,13,12,14,14,12,14,14,12,13,14
39159,11,11,11,11,11,11,11,13,11,12,14,11,16
39161,12,15,12,12,13,13,12,9,12,12,12,12,12
39163,11,9,12,11,4,2,5,4,3,2,2,1,0
39165,13,12,11,13,12,12,11,9,13,13,13,14,16
39167,14,15,15,15,12,12,6,12,12,14,13,13,11
39169,13,13,14,12,14,12,10,13,14,13,13,13,14
39171,12,12,15,11,12,12,11,12,13,12,12,13,14
39173,11,11,15,11,14,12,13,14,14,13,14,15,16
39175,12,12,11,7,19,11,10,6,11,11,11,12,12
40001,11,11,12,11,11,13,12,14,13,14,16,15,14
40003,19,16,19,19,19,19,17,19,19,19,19,19,19
40005,10,10,5,6,14,11,11,13,12,19,14,14,13
40007,19,19,19,19,19,19,19,19,19,19,19,19,19
40009,19,16,16,15,16,17,16,19,17,19,16,17,18
40011,15,15,15,12,16,16,13,16,16,17,15,16,17
40013,11,8,6,11,13,11,11,15,12,13,16,16,14
40015,13,14,13,2,12,14,8,15,15,15,11,12,16
40017,13,12,13,12,13,14,15,15,14,15,16,17,15
40019,3,3,2,4,5,8,12,11,11,16,12,17,14
40021,11,11,11,7,7,11,11,12,11,13,15,13,12
40023,13,11,11,11,14,12,11,16,12,14,15,16,15
40025,19,19,19,19,17,19,19,19,19,19,19,19,19
40027,12,12,11,11,13,12,13,15,13,15,16,16,16
40029,5,10,4,6,19,9,12,12,14,15,14,13,12
40031,13,14,15,14,11,14,13,15,14,14,12,14,15
40033,11,11,11,19,19,19,14,19,15,16,13,16,15
40035,11,14,10,13,12,13,13,14,13,14,16,14,15
40037,5,6,12,11,7,13,12,13,13,12,14,14,12
40039,16,16,16,8,15,16,14,17,17,17,15,16,17
40041,11,13,7,12,6,11,11,13,13,14,15,14,15
40043,19,19,19,15,16,19,16,19,19,19,17,19,17
40045,19,19,19,19,17,19,19,19,19,19,19,19,19
40047,15,11,15,11,13,17,15,15,16,17,17,17,14
40049,6,3,3,2,11,3,6,10,12,14,14,17,14
40051,11,10,3,9,11,11,12,13,11,13,14,16,15
40053,19,19,19,15,19,19,19,15,19,19,19,19,17
40055,19,16,19,19,19,19,16,19,19,19,19,19,19
40057,19,19,19,19,19,19,19,19,19,19,19,19,18
40059,19,17,19,19,19,19,19,19,19,19,19,19,19
40061,7,10,9,5,10,11,10,12,12,12,13,12,14
40063,6,19,4,8,11,11,19,13,19,14,14,12,12
40065,19,19,19,19,19,19,19,19,17,17,19,17,18
40067,6,6,6,13,11,19,13,14,13,19,14,19,16
40069,5,4,4,5,13,11,11,12,12,16,14,16,13
40071,11,15,15,13,15,15,15,12,16,15,16,16,15
40073,13,13,13,12,19,15,14,15,15,16,16,16,15
40075,15,16,19,14,14,16,14,16,19,16,14,15,19
40077,7,7,6,5,19,12,11,12,12,12,12,12,19
40079,12,5,11,8,11,12,11,12,12,15,12,13,15
40081,11,11,12,11,11,12,11,13,13,13,15,15,12
40083,13,12,12,12,13,14,13,13,14,14,15,16,15
40085,10,7,19,11,11,14,13,13,13,16,15,19,16
40087,11,7,6,10,12,9,12,13,12,14,15,16,14
40089,15,12,5,14,15,15,10,15,14,16,16,15,16
40091,8,13,7,8,6,11,12,12,13,12,14,10,12
40093,16,19,19,19,19,19,19,19,19,19,19,17,19
40095,9,5,11,11,12,12,11,13,13,19,14,17,15
40097,4,12,10,11,11,6,13,11,12,12,15,11,13
40099,4,2,2,3,11,5,11,11,12,15,13,17,13
40101,11,11,11,11,3,8,10,13,11,12,14,13,12
40103,19,19,13,12,13,14,13,11,14,14,15,15,14
40105,13,19,11,19,19,14,15,14,14,15,19,15,19
40107,8,19,11,11,11,12,12,13,13,13,15,12,12
40109,11,11,9,11,11,12,12,13,14,13,14,14,13
40111,7,11,6,11,8,12,11,11,13,13,14,11,11
40113,13,13,13,12,14,14,14,9,15,13,15,13,13
40115,11,14,4,12,11,12,12,13,13,14,15,14,15
40117,11,12,12,12,11,13,13,12,13,12,15,14,7
40119,12,12,13,13,11,12,14,12,13,12,16,16,16
40121,7,11,3,4,4,11,12,12,11,12,13,13,12
40123,5,2,4,6,13,7,12,12,13,15,14,14,12
40125,11,8,12,10,13,11,11,13,11,14,15,14,12
40127,11,7,6,5,19,12,11,13,12,14,13,13,15
40129,19,19,19,15,19,19,17,19,19,19,19,19,18
40131,13,13,11,13,13,14,15,15,15,13,16,16,15
40133,7,11,8,11,12,11,13,13,14,14,15,13,12
40135,4,11,11,2,4,12,7,11,12,14,14,11,12
40137,5,9,3,10,8,11,11,13,13,15,13,16,14
40139,19,19,19,19,19,19,19,19,17,19,19,19,19
40141,14,14,15,15,14,16,19,19,16,19,15,15,17
40143,10,11,11,11,12,13,13,13,13,13,14,13,12
40145,4,11,11,8,11,12,14,12,14,14,15,14,13
40147,13,8,11,14,11,13,15,13,15,14,16,14,12
40149,15,16,19,9,14,16,12,16,16,16,11,12,19
40151,19,16,19,19,19,19,19,19,19,19,19,19,19
40153,19,19,19,19,19,19,19,19,19,19,19,19,19
41001,16,19,16,16,19,19,19,16,19,17,17,18,14
41003,12,14,12,12,11,13,14,14,14,13,14,16,16
41005,13,13,14,13,14,15,15,16,15,15,15,16,15
41007,13,4,12,16,16,16,16,15,11,16,13,15,12
41009,12,11,12,14,14,15,15,14,13,15,14,12,15
41011,11,13,12,14,14,12,15,15,14,13,14,16,12
41013,16,16,16,16,16,16,16,17,17,17,17,17,17
41015,11,11,12,14,13,12,13,14,14,13,13,2,11
41017,12,13,15,14,14,15,14,15,16,16,16,17,16
41019,14,13,12,14,14,12,15,15,14,13,14,14,12
41021,19,19,19,19,19,19,19,19,19,19,19,19,19
41023,19,19,16,16,19,16,16,19,19,19,17,19,15
41025,19,19,14,14,15,14,14,19,19,19,16,19,14
41027,19,14,15,14,14,15,15,15,15,15,15,13,12
41029,12,12,11,13,13,13,14,15,12,14,15,12,12
41031,14,14,19,19,15,19,15,16,16,19,16,16,15
41033,12,11,12,14,12,13,12,13,13,12,13,12,11
41035,11,12,11,13,13,13,12,14,14,12,15,12,14
41037,11,12,11,19,13,13,12,19,19,19,15,15,13
41039,12,12,13,13,12,12,13,13,13,13,13,12,11
41041,12,13,11,11,6,13,13,14,14,12,14,14,11
41043,13,11,12,13,11,14,15,16,15,15,14,16,14
41045,15,16,16,15,16,16,17,16,17,17,17,17,13
41047,12,14,13,16,15,15,15,15,15,15,15,14,15
41049,19,19,19,16,16,16,19,19,16,17,16,17,17
41051,12,11,12,12,13,13,14,13,13,12,12,11,11
41053,13,13,12,12,14,14,14,15,14,14,16,16,16
41055,19,19,19,19,19,19,19,19,19,19,19,16,19
41057,13,12,12,13,14,15,15,15,13,14,15,13,14
41059,16,16,16,16,15,15,16,15,16,16,15,14,13
41061,19,19,16,16,16,16,17,16,17,19,17,17,13
41063,19,19,19,16,19,19,19,15,19,19,19,19,16
41065,15,15,16,16,16,16,16,16,16,17,17,12,11
41067,15,14,14,15,15,15,15,16,16,15,16,16,16
41069,19,19,19,19,19,19,19,19,19,19,19,19,19
41071,13,13,13,14,14,14,15,14,15,15,15,14,15
42001,12,14,13,13,12,12,12,14,13,12,14,14,17
42003,11,11,11,11,11,6,3,2,7,5,8,11,11
42005,11,11,11,11,11,3,1,3,5,11,11,9,12
42007,12,11,11,7,11,12,1,3,11,8,11,12,12
42009,11,11,13,11,11,9,3,7,11,11,11,11,15
42011,12,12,13,13,13,14,12,11,12,11,12,13,14
42013,14,11,12,13,13,9,11,9,13,12,11,13,11
42015,13,12,11,12,12,12,13,11,13,12,12,15,13
42017,12,11,11,11,11,11,11,5,6,11,12,13,13
42019,13,12,13,11,11,10,4,3,12,9,11,13,13
42021,6,11,11,3,8,3,0,2,4,4,6,6,5
42023,19,12,19,19,19,11,19,19,19,19,14,12,19
42025,13,11,12,8,11,11,9,8,2,3,11,5,6
42027,13,12,14,12,15,15,15,15,15,13,16,17,17
42029,13,12,13,14,13,12,12,11,11,12,13,15,15
42031,12,11,11,11,12,9,9,11,11,11,12,12,14
42033,12,13,12,11,13,13,14,14,11,13,13,11,16
42035,14,13,14,13,15,13,9,14,14,13,13,13,16
42037,13,13,14,13,13,12,12,12,11,11,13,12,14
42039,12,13,11,11,11,5,4,12,11,12,12,11,15
42041,14,14,14,14,14,13,12,11,13,14,14,16,16
42043,14,13,13,13,12,12,11,11,6,11,12,13,13
42045,11,7,7,10,9,5,5,3,7,9,11,12,14
42047,14,11,13,13,6,11,14,11,14,14,14,11,16
42049,14,11,11,11,11,11,11,7,12,12,13,13,12
42051,11,5,13,7,7,5,2,2,6,11,6,5,6
42053,12,11,12,11,19,11,19,19,19,11,19,12,19
42055,14,14,14,15,13,14,12,13,13,15,15,15,16
42057,12,12,19,11,12,11,0,19,7,11,11,12,12
42059,3,8,13,11,8,5,1,4,11,11,12,10,13
42061,13,12,14,13,13,13,11,11,12,12,13,15,14
42063,12,7,11,12,13,3,2,4,11,6,11,11,11
42065,12,11,11,11,11,11,9,12,11,11,12,11,13
42067,14,14,14,13,13,19,11,11,11,11,12,13,13
42069,12,11,7,11,12,9,8,8,4,11,11,11,11
42071,14,14,14,14,14,13,12,11,12,13,13,14,15
42073,13,9,12,5,11,3,3,2,4,9,9,8,1
42075,13,13,12,15,14,12,15,14,15,13,12,14,15
42077,13,12,12,12,12,12,11,11,11,12,12,12,13
42079,12,12,11,11,12,10,6,6,4,4,7,7,11
42081,13,15,14,12,14,13,11,11,13,11,12,15,15
42083,14,12,14,13,15,11,14,14,12,14,15,13,13
42085,12,12,11,11,11,13,11,11,3,7,11,9,11
42087,13,13,14,12,14,15,11,11,11,11,14,12,12
42089,14,13,12,11,13,11,13,12,13,12,6,12,12
42091,12,12,12,12,12,12,11,12,12,11,13,15,15
42093,19,14,19,12,13,13,11,11,12,9,12,13,13
42095,14,12,12,12,14,11,11,8,11,12,12,12,14
42097,13,13,13,12,13,13,9,11,11,3,11,12,11
42099,14,14,13,13,13,14,11,7,12,11,11,13,14
42101,11,6,5,8,5,4,3,2,1,1,3,5,3
42103,9,11,12,11,12,11,11,7,8,11,11,12,15
42105,14,13,14,14,19,12,13,13,14,13,14,13,15
42107,11,12,7,12,12,12,5,12,7,7,10,11,12
42109,13,13,14,12,13,15,11,11,11,7,12,12,12
42111,11,10,12,13,11,11,7,5,13,12,12,13,12
42113,13,13,19,19,12,19,11,11,19,10,11,12,13
42115,12,12,9,4,3,11,11,11,11,11,12,12,13
42117,13,13,12,12,15,12,12,11,13,11,13,11,13
42119,13,13,14,12,14,14,11,12,12,11,13,14,13
42121,12,9,11,11,11,11,12,11,12,11,12,14,12
42123,13,11,12,12,12,11,12,12,19,12,13,12,14
42125,11,11,12,8,12,6,3,3,7,7,10,11,12
42127,12,11,8,11,10,7,11,11,11,8,13,12,12
42129,11,11,5,6,9,4,2,2,7,9,11,11,12
42131,12,12,2,12,11,5,11,6,1,2,11,12,12
42133,13,13,12,12,10,11,12,11,11,12,11,13,13
44001,12,11,11,10,11,12,12,13,12,12,11,15,15
44003,12,7,6,5,11,9,10,12,8,11,11,11,12
44005,13,11,11,11,11,11,11,11,12,13,12,15,13
44007,11,11,11,11,11,6,11,11,11,11,11,11,12
44009,12,12,13,11,11,12,13,13,13,12,14,14,15
45001,12,13,14,12,19,13,13,14,11,13,11,11,12
45003,11,12,11,11,12,12,13,11,12,13,11,11,9
45005,19,19,19,19,19,19,19,13,16,19,12,12,9
45007,11,11,12,11,12,11,13,13,13,13,12,13,13
45009,14,15,15,15,16,16,19,13,19,15,13,11,8
45011,14,15,14,14,15,15,16,13,15,15,12,11,2
45013,14,14,15,14,15,16,15,14,15,14,14,14,15
45015,12,14,12,13,14,14,12,13,12,13,13,12,12
45017,12,19,19,13,19,14,19,19,13,13,13,13,12
45019,11,12,14,14,13,12,13,13,13,12,11,13,12
45021,11,11,10,12,13,11,12,12,12,13,15,15,13
45023,13,12,13,14,13,13,19,12,13,11,11,13,12
45025,13,12,13,14,16,13,15,13,13,13,12,12,12
45027,13,15,15,13,14,14,15,14,12,13,13,11,11
45029,7,14,15,15,15,14,16,13,14,14,13,12,13
45031,15,13,14,11,16,14,14,14,14,14,15,13,11
45033,14,13,19,13,13,14,12,12,12,11,5,10,2
45035,14,14,13,14,14,12,14,13,12,14,12,13,14
45037,19,13,19,19,13,14,13,13,19,19,12,12,10
45039,13,13,14,19,14,14,15,12,13,12,11,11,11
45041,13,14,16,13,13,14,14,12,12,14,12,12,11
45043,13,13,14,13,12,13,11,11,8,12,10,8,7
45045,11,12,12,13,12,11,13,13,11,12,12,11,11
45047,15,13,16,14,12,15,13,13,11,14,11,7,11
45049,19,16,15,15,19,16,16,13,16,15,12,13,12
45051,11,14,13,13,11,13,4,11,11,8,9,7,11
45053,15,19,14,14,16,15,15,14,14,14,6,13,7
45055,12,13,11,15,16,14,15,13,12,13,11,11,11
45057,11,12,13,12,14,14,15,11,13,8,6,11,11
45059,11,12,14,7,13,13,13,12,11,13,7,11,11
45061,19,14,19,19,19,19,15,13,12,13,12,12,11
45063,11,12,13,12,12,12,14,13,13,13,12,13,12
45065,19,15,19,19,15,19,13,19,14,15,12,13,12
45067,19,14,15,13,12,14,11,12,11,12,11,11,12
45069,19,12,13,13,19,12,14,13,12,11,11,9,6
45071,14,13,19,13,13,14,14,13,12,13,13,13,12
45073,7,6,6,12,11,11,12,11,12,9,12,13,11
45075,13,14,14,13,14,14,15,14,15,13,13,11,11
45077,4,7,7,7,6,11,12,12,11,11,11,11,11
45079,12,14,14,15,14,15,14,13,13,14,13,14,13
45081,19,12,15,13,12,19,13,13,13,14,12,11,11
45083,11,11,13,13,13,12,12,12,11,12,12,11,11
45085,13,15,15,14,15,15,15,14,11,12,12,14,12
45087,19,12,13,13,13,13,13,12,12,12,12,9,5
45089,14,14,19,13,13,14,12,12,12,13,12,11,11
45091,13,13,12,12,13,13,13,12,12,12,12,11,13
46003,19,19,19,19,19,19,19,19,19,19,19,19,19
46005,19,19,19,19,19,19,19,19,19,19,19,19,19
46007,19,19,19,19,19,19,19,19,19,19,19,19,19
46009,19,19,19,19,19,19,19,19,19,19,19,19,19
46011,19,19,19,19,17,17,19,19,19,19,19,18,19
