FIPS,MortalityRate,Aged 17 or Younger,Aged 65 or Older,Below Poverty,Crowding,Group Quarters,Limited English Ability,Minority Status,Mobile Homes,Multi-Unit Structures,No High School Diploma,No Vehicle,Single-Parent Household,Unemployment,Year,Anomaly,AnomalyScore,HighMortality
51185,61.68,19.73,77.63,68.84,16.8,74.28,16.04,16.55,85.93,41.06,77.94,73.87,32.5,82.53,2020,0,-0.09152714243970977,True
51195,58.79,16.8,42.04,82.62,16.8,90.23,16.04,27.78,92.01,64.16,94.43,81.48,49.14,93.67,2020,0,-0.07724283633327367,True
54003,90.89,66.39,15.56,24.38,67.44,5.92,42.97,49.49,53.91,55.22,38.45,54.93,49.14,70.15,2020,0,-0.048788721193035844,True
54005,104.49,37.91,59.99,73.68,19.96,5.92,8.59,0.57,94.59,19.83,77.94,86.03,22.85,98.38,2020,0,-0.07023002803591899,True
54009,50.75,8.56,84.05,40.58,36.0,78.77,37.08,11.81,44.56,73.36,26.19,72.92,45.16,27.21,2020,0,-0.024535133890565053,True
54011,135.39,22.79,48.28,86.12,23.77,77.66,16.04,33.04,38.86,89.75,54.2,95.16,59.1,64.42,2020,0,-0.07662767388084263,True
54015,89.82,53.69,64.96,93.86,78.77,9.77,0.0,0.13,93.28,10.03,93.89,78.36,26.51,98.7,2020,0,-0.05269626880418882,True
54019,76.08,30.11,70.53,81.19,36.0,73.58,8.59,22.41,55.86,36.22,73.42,84.02,32.5,83.83,2020,0,-0.0957256853641506,True
54025,61.19,19.73,83.1,74.92,14.07,44.62,16.04,27.02,64.7,46.82,67.82,82.72,28.26,68.71,2020,0,-0.09529644591588049,True
54029,63.0,16.04,83.1,54.52,36.0,15.69,16.04,17.79,44.56,53.88,46.4,80.55,49.14,89.82,2020,0,-0.07277461003952002,True
54035,68.79,43.98,62.73,60.25,16.8,5.92,8.59,2.01,80.01,18.08,50.8,88.16,4.87,20.05,2020,0,-0.005433554532348617,True
54039,103.26,24.47,64.96,64.04,19.96,41.98,24.16,40.07,50.83,76.61,46.4,93.86,59.1,64.42,2020,0,-0.09714014681162009,True
54043,89.81,55.22,52.99,87.46,23.77,2.8,24.16,0.86,95.32,19.83,88.67,90.1,5.82,66.17,2020,0,-0.07113307360662624,True
54045,151.48,30.11,62.03,94.11,19.96,44.62,0.0,4.58,84.47,49.11,88.67,94.11,57.26,99.17,2020,0,-0.09809361816059964,True
54047,171.44,29.03,73.3,98.76,19.96,89.85,16.04,35.74,88.0,11.87,98.09,97.52,14.23,99.33,2020,0,-0.029361815124632984,True
54053,64.55,30.11,69.13,63.59,14.07,64.48,0.0,3.02,85.93,26.99,65.09,79.22,21.16,13.97,2020,0,-0.04037525580289314,True
54055,106.42,29.03,77.21,87.81,27.59,50.03,51.5,33.04,77.69,62.51,74.22,84.69,71.61,75.49,2020,0,-0.08197800363082064,True
54059,91.5,50.8,50.03,95.42,23.77,3.63,0.0,5.06,96.18,57.38,95.16,95.54,51.24,99.11,2020,0,-0.07156127016204955,True
54067,80.18,29.03,80.62,74.92,14.07,5.92,0.0,1.56,85.23,25.65,53.47,70.75,59.1,90.17,2020,0,-0.05169069434917384,True
54069,80.13,17.73,75.43,54.52,5.51,83.64,37.08,27.02,16.42,85.81,18.4,97.42,65.37,68.71,2020,0,-0.036007286950932915,True
54081,135.77,31.13,67.28,82.91,16.8,76.51,24.16,41.12,68.81,45.45,58.56,84.69,70.15,80.71,2020,0,-0.09687039664203873,True
54089,144.65,4.77,90.58,80.68,87.68,86.57,16.04,24.54,70.59,26.99,68.46,81.48,67.28,95.19,2020,0,-0.017004922656573163,True
54099,128.03,29.03,69.13,78.42,23.77,3.63,8.59,1.3,84.98,32.62,85.68,85.36,11.3,49.55,2020,0,-0.07462272865888125,True
54109,109.33,30.11,74.76,83.2,70.21,2.8,24.16,1.05,95.04,13.46,93.28,87.49,3.53,97.77,2020,0,-0.02595208472979038,True
06033,97.43,37.17,80.72,73.02,86.75,34.08,85.3,70.09,83.67,50.9,66.62,48.2,40.79,96.77,2021,1,0.031113445285115393,True
17201,52.27,68.64,35.88,60.94,52.15,32.3,78.17,70.85,5.25,81.21,56.84,85.28,87.12,88.07,2021,0,-0.030402655706404436,False
18041,81.34,48.26,60.81,74.17,29.74,45.5,39.43,12.41,30.08,65.81,76.26,72.52,78.76,42.24,2021,0,-0.07488384643528984,True
18161,63.59,32.65,57.98,17.71,19.25,11.76,23.89,8.32,49.55,27.96,56.15,35.64,51.09,35.92,2021,0,-0.022929475285651923,True
18177,88.78,52.92,49.55,63.55,23.8,75.62,56.4,38.3,14.81,73.3,58.45,79.41,82.73,43.53,2021,0,-0.07660983375765018,True
21013,71.25,40.54,45.42,97.85,41.67,67.1,0.0,13.92,84.34,39.89,95.99,86.03,55.9,95.66,2021,0,-0.11155148872295556,True
21019,104.39,41.07,55.37,66.42,26.62,73.06,16.32,20.66,51.93,70.3,55.64,83.21,79.06,86.02,2021,0,-0.08965848425552753,True
21025,73.78,30.03,32.27,96.28,82.62,59.89,4.28,2.04,98.49,16.57,93.59,97.92,66.33,93.65,2021,0,-0.0892276408542193,True
21037,35.46,33.24,23.15,23.63,26.05,72.12,31.33,24.49,8.21,94.08,18.79,70.55,63.87,34.4,2021,0,-0.011774285409317353,False
21043,90.87,57.49,50.3,91.22,13.0,60.92,4.29,4.2,93.4,30.64,89.13,67.37,40.7,63.85,2021,0,-0.09701005180155459,True
21049,59.67,52.62,38.87,49.42,45.55,24.09,53.46,32.61,40.89,54.02,58.01,67.21,66.35,55.46,2021,0,-0.09228398634510937,True
21051,84.13,35.02,19.2,98.6,67.39,87.73,12.6,25.5,94.84,15.65,99.09,96.52,88.17,95.59,2021,0,-0.07341840311423858,True
21065,156.12,38.6,50.43,92.23,41.75,10.67,53.43,1.8,78.88,47.83,96.88,86.8,92.6,94.67,2021,0,-0.05425313380026747,True
21071,93.55,48.54,42.31,95.59,30.25,58.7,16.32,1.23,94.71,46.7,93.61,86.09,35.64,88.61,2021,0,-0.11914397443279395,True
21077,136.75,67.88,10.57,70.56,67.72,35.96,23.89,34.8,92.28,63.93,79.14,24.75,54.29,48.98,2021,0,-0.04000235564078636,True
21081,71.3,92.98,10.09,47.45,30.44,30.19,8.02,18.28,90.07,34.37,58.44,36.07,71.45,46.39,2021,0,-0.007674629671161282,True
21089,75.74,41.02,68.73,53.97,23.85,22.09,12.6,3.96,59.3,33.32,44.07,36.63,32.23,69.07,2021,0,-0.06343469613888375,True
21095,68.8,64.82,45.66,98.61,69.36,58.58,20.39,8.32,81.03,38.3,96.74,91.31,60.84,97.97,2021,0,-0.08753976383609147,True
21109,92.25,59.11,34.37,92.94,53.23,11.9,8.3,0.45,89.03,25.07,98.3,82.09,57.98,74.02,2021,0,-0.09878599601093391,True
21115,97.0,49.72,41.8,94.14,28.02,62.43,24.45,1.02,88.33,73.3,81.8,86.04,37.31,77.05,2021,0,-0.10252317000342259,True
21117,60.77,71.22,14.04,26.14,47.19,30.19,61.18,37.42,8.95,88.58,31.07,72.3,55.44,35.64,2021,0,-0.03461838290736707,True
21119,113.85,25.23,48.83,97.74,95.29,77.34,4.29,1.42,97.53,18.31,98.43,82.47,71.38,96.41,2021,0,-0.07483429168308942,True
21121,60.18,69.42,30.74,98.5,41.35,56.91,8.57,5.1,94.16,51.63,94.42,96.54,90.71,84.14,2021,0,-0.08192893128323303,True
21127,92.08,79.65,38.92,92.17,21.95,8.37,24.45,1.69,97.27,21.51,96.15,50.1,13.15,62.69,2021,0,-0.015401667205322878,True
21129,101.48,28.2,38.08,99.28,73.8,89.45,8.57,15.2,88.4,29.69,98.55,98.5,68.13,93.69,2021,0,-0.08201782001846641,True
21131,88.27,37.78,39.59,97.6,81.94,69.55,0.0,0.94,96.02,10.56,90.23,89.69,7.94,80.41,2021,0,-0.051714086089154176,True
21133,79.99,42.53,55.0,96.91,76.26,22.17,12.3,0.8,94.64,25.96,93.81,77.85,82.9,91.6,2021,0,-0.10453066658857585,True
21135,92.4,58.4,45.22,98.6,19.98,16.84,0.0,0.52,89.74,27.02,94.02,73.23,64.87,81.4,2021,0,-0.09713042207144262,True
21153,94.55,59.88,35.77,99.0,83.61,16.84,0.0,0.54,99.57,25.3,98.47,88.8,82.96,98.58,2021,0,-0.06095535486326914,True
21159,105.38,20.77,28.21,87.65,52.51,94.73,24.45,30.5,98.22,25.41,96.84,81.16,21.93,76.69,2021,0,-0.06562088161040902,True
21161,77.08,59.09,46.06,75.21,22.41,37.74,41.5,35.75,43.5,75.29,67.59,91.22,89.58,42.46,2021,0,-0.07687143421041326,True
21173,109.86,67.91,26.46,69.92,53.9,28.38,12.3,19.36,75.99,52.45,73.7,58.58,84.04,65.89,2021,0,-0.08669565244827598,True
21175,98.81,13.89,29.77,88.92,69.84,95.21,0.0,22.73,95.06,31.59,94.23,71.2,51.96,39.17,2021,0,-0.05871032133628451,True
21189,96.11,15.64,71.3,94.67,21.61,52.9,0.0,22.36,87.59,13.76,99.0,93.72,33.66,98.28,2021,0,-0.06969506014925131,True
21191,102.69,68.78,22.74,54.94,79.05,48.11,4.29,11.01,82.34,35.8,75.61,29.07,63.98,43.34,2021,0,-0.026685915228160995,True
21193,128.9,64.68,28.13,88.99,23.8,56.91,12.6,10.29,94.59,25.3,91.55,84.84,75.07,91.28,2021,0,-0.09464972216262163,True
21197,83.76,80.66,19.86,82.97,84.9,55.73,8.57,6.73,85.12,33.77,85.79,87.27,60.6,77.09,2021,0,-0.06499024170092216,True
22063,91.89,87.92,8.21,30.28,66.66,7.46,63.58,42.16,86.73,61.96,58.3,28.82,82.21,49.61,2021,0,-0.009943286635377468,True
22087,92.64,91.53,3.48,85.61,86.75,4.9,69.25,77.94,32.2,43.42,88.33,72.68,96.19,92.04,2021,1,0.06177140891296817,True
22117,70.9,69.23,40.73,93.17,61.81,74.86,65.0,73.14,86.98,27.14,85.2,86.44,92.71,95.96,2021,0,-0.021491787484340663,True
24015,84.69,55.52,21.93,19.5,64.13,29.93,53.43,47.7,28.18,74.37,37.52,43.72,54.14,54.9,2021,0,-0.0463883065586726,True
24510,152.13,29.48,12.64,75.34,50.59,74.52,72.36,97.01,0.21,96.41,67.11,99.34,91.87,85.23,2021,1,0.007194507278835194,True
29099,54.0,63.24,17.18,11.46,27.88,13.3,24.45,24.82,50.13,53.29,37.72,14.5,70.64,39.29,2021,0,-0.04121790037109074,False
29221,76.59,68.78,26.84,85.6,65.52,77.03,8.57,18.82,93.38,3.12,88.77,75.37,75.78,62.97,2021,0,-0.06327025652629104,True
29510,96.83,15.64,11.13,80.0,55.23,70.53,72.97,90.0,1.23,97.17,48.45,99.11,85.78,65.02,2021,1,0.014582682450787865,True
34007,57.47,59.86,20.55,29.26,68.24,28.38,91.25,83.58,2.29,95.03,50.8,93.89,82.96,82.62,2021,1,0.017214241172349265,True
35028,65.73,49.61,35.41,0.27,12.07,4.13,34.43,66.05,25.27,89.18,0.21,3.58,13.27,13.91,2021,1,0.10512700506070383,True
35039,112.0,63.36,56.4,86.94,49.83,34.08,76.25,99.14,98.17,8.12,69.01,34.06,88.69,77.76,2021,1,0.02471988237564482,True
39001,65.35,75.37,38.92,84.87,41.15,28.38,4.29,2.87,85.61,12.98,78.7,82.93,77.74,74.43,2021,0,-0.08665326078668972,True
39015,73.29,60.67,44.01,58.35,41.56,28.38,12.3,2.77,67.12,31.45,59.96,58.85,56.28,40.9,2021,0,-0.07646383193081063,True
39017,49.97,68.61,15.84,27.26,36.04,64.45,73.39,55.58,10.34,84.93,32.48,41.11,65.73,53.71,2021,0,-0.014018127054816532,False
39025,43.41,59.8,28.23,15.48,36.04,11.76,20.39,21.02,26.84,89.61,38.53,39.37,37.83,36.04,2021,0,-0.03832385980534336,False
39053,65.16,65.42,48.49,64.69,40.87,61.07,12.3,19.0,86.92,26.97,67.86,79.01,17.44,39.19,2021,0,-0.06580447244843524,True
39079,67.67,71.27,32.38,71.03,70.71,16.58,4.28,3.82,76.34,31.68,64.9,63.48,49.18,76.61,2021,0,-0.08339067330069644,True
39087,113.15,47.51,45.42,73.5,14.51,18.55,8.57,10.29,71.91,38.05,54.03,57.23,73.08,41.44,2021,0,-0.065697177520191,True
39101,52.07,36.68,37.61,61.61,20.86,90.92,34.43,38.1,21.65,72.14,45.66,79.02,66.4,70.45,2021,0,-0.07713935268812155,False
39113,58.79,49.91,38.92,53.88,33.95,71.09,61.18,67.79,5.29,84.95,34.35,88.39,84.54,73.35,2021,0,-0.04586977861329883,True
39131,70.14,70.6,35.41,88.05,53.79,35.86,4.28,7.74,88.59,41.99,77.48,67.35,63.12,55.46,2021,0,-0.10366518594632002,True
39141,74.13,37.76,28.59,60.98,23.31,88.81,16.32,33.72,63.74,59.85,52.49,67.77,68.13,69.77,2021,0,-0.0797831889547419,True
39145,113.16,44.05,41.23,89.39,52.15,79.97,12.3,19.03,64.38,68.27,65.14,76.48,49.34,84.63,2021,0,-0.09649765817811562,True
39155,62.58,30.03,73.0,66.62,31.83,48.11,27.83,41.55,22.66,73.02,47.51,79.39,59.92,49.61,2021,0,-0.0959616291789766,True
39163,110.27,48.77,39.25,80.89,53.79,8.36,16.32,2.04,93.2,19.76,91.47,48.89,50.09,46.84,2021,0,-0.07661028497050487,True
42021,68.85,18.17,79.69,45.33,10.29,81.69,8.57,22.99,22.89,73.97,23.74,94.7,50.13,55.95,2021,0,-0.04730744847434448,True
42051,74.84,19.07,71.31,62.1,25.76,73.8,23.89,28.16,52.12,52.14,48.87,82.77,46.03,85.0,2021,0,-0.09830644294728724,True
42073,63.16,24.47,76.5,46.73,13.0,60.2,31.33,27.22,35.86,60.69,30.01,79.69,70.72,79.34,2021,0,-0.07046808412396499,True
42101,74.48,43.31,9.87,85.73,75.37,66.78,94.59,94.71,1.0,95.26,67.0,99.43,93.94,92.57,2021,1,0.024288891349796837,True
47001,117.3,37.42,59.36,55.46,46.71,41.01,51.65,36.32,55.34,83.74,45.39,44.03,50.23,62.64,2021,0,-0.07207370988823497,True
47021,74.66,44.66,16.69,21.61,55.23,11.76,50.79,26.89,56.95,65.55,58.7,4.12,62.87,33.45,2021,0,-0.024474701510844965,True
47025,73.53,15.43,55.35,81.86,25.76,75.72,23.89,7.2,89.86,21.07,86.86,50.53,33.63,79.35,2021,0,-0.08807938996454467,True
47129,61.16,18.54,40.08,82.71,49.15,95.26,16.36,27.73,91.49,4.28,86.32,30.63,32.57,89.62,2021,0,-0.04563610908900034,True
47145,92.61,14.77,79.89,45.44,33.95,30.19,20.39,23.0,64.2,56.9,44.69,56.5,10.13,62.04,2021,0,-0.060366643922291296,True
47173,109.78,43.31,39.99,65.92,67.99,13.3,8.57,4.29,90.09,26.08,91.81,24.13,57.8,74.24,2021,0,-0.06448248048082422,True
51021,81.52,3.42,82.58,17.55,46.33,97.23,0.0,14.66,89.7,19.16,40.62,17.18,7.05,29.86,2021,1,0.04627393423827186,True
51027,126.01,6.55,78.71,93.6,7.16,78.03,8.57,6.08,96.03,21.57,97.82,50.31,41.76,75.37,2021,0,-0.0411408191374959,True
51051,81.06,18.81,79.46,91.39,3.75,70.53,0.0,0.5,93.61,38.05,90.7,82.9,44.47,36.74,2021,0,-0.05697847593881128,True
51105,68.65,13.57,74.7,93.81,37.66,86.19,43.23,20.54,80.41,25.25,89.46,91.19,77.07,93.24,2021,0,-0.06739742595028225,True
51167,67.5,15.58,74.45,80.12,5.55,43.91,0.0,2.04,84.47,13.91,84.51,69.44,16.18,75.28,2021,0,-0.05654594442277988,True
51185,77.65,21.71,78.12,73.12,13.14,74.19,12.3,15.32,86.04,36.58,73.39,76.34,49.93,75.96,2021,0,-0.09077228371320162,True
51195,64.52,17.2,45.03,81.4,12.01,90.41,20.39,26.82,91.63,58.42,92.65,86.19,55.86,94.16,2021,0,-0.07757117166578886,True
54003,70.6,65.45,14.9,25.73,59.16,6.43,43.23,49.31,53.09,53.43,39.65,53.35,45.97,58.77,2021,0,-0.059301002332900976,True
54005,103.23,36.17,63.48,68.67,12.0,5.65,16.67,0.45,93.16,18.84,78.15,84.42,28.48,97.28,2021,0,-0.05772770291310275,True
54009,81.3,8.95,84.3,39.81,25.39,78.97,44.44,10.82,46.85,73.97,25.54,72.47,40.7,48.3,2021,0,-0.03735776778840516,True
54011,130.6,22.71,49.38,84.64,23.85,78.71,20.39,31.95,40.0,88.78,50.98,94.02,58.11,69.93,2021,0,-0.08851160603541325,True
54015,87.19,51.08,66.25,91.44,77.07,10.34,0.0,0.35,93.86,8.8,88.05,79.79,30.31,98.33,2021,0,-0.06514519330490587,True
54019,102.69,31.12,71.62,81.97,26.62,73.84,8.57,21.75,60.13,42.91,74.7,88.27,36.66,86.19,2021,0,-0.09606039761524732,True
54025,85.87,20.19,82.78,78.18,11.77,46.89,12.3,24.68,62.99,48.72,63.7,75.63,31.19,54.55,2021,0,-0.09235466623458022,True
54029,59.32,15.77,84.21,48.87,22.74,14.86,8.02,17.38,43.42,54.6,44.15,74.54,42.69,91.31,2021,0,-0.05163093158699489,True
54035,57.68,45.47,62.64,68.64,38.81,5.65,8.57,1.7,79.92,21.51,46.78,88.77,8.59,23.79,2021,0,-0.028761558665471476,True
54039,110.14,24.77,66.71,63.85,20.11,42.59,20.39,39.16,50.19,77.74,43.62,94.16,59.11,64.14,2021,0,-0.09644540839050902,True
54043,104.34,54.83,54.79,88.09,20.51,2.87,16.36,0.84,96.2,20.62,87.15,89.05,14.97,69.34,2021,0,-0.094971568092593,True
54045,200.57,31.12,66.31,95.06,20.11,50.2,0.0,3.98,82.47,46.06,88.98,92.78,51.06,99.11,2021,0,-0.0933166966778089,True
54047,212.38,30.03,76.63,98.62,15.95,91.9,29.76,43.88,84.38,17.52,96.77,94.58,29.54,99.44,2021,0,-0.029966858191171508,True
54053,143.1,32.79,70.25,66.3,14.43,66.14,0.0,2.66,86.37,26.97,69.17,76.34,16.2,14.92,2021,0,-0.03431304204211627,True
54055,152.29,31.17,76.23,86.19,40.87,51.98,44.6,32.22,78.92,59.46,71.53,84.33,61.32,57.01,2021,0,-0.08492572581785418,True
54059,147.79,52.62,56.81,96.01,29.93,3.28,0.0,4.21,95.94,57.92,95.62,95.75,37.68,98.53,2021,0,-0.06908051759972034,True
54067,45.27,32.81,79.3,68.27,9.82,6.43,4.28,1.23,84.39,22.67,53.25,68.99,53.02,85.8,2021,0,-0.04462563852681373,False
54069,81.39,19.19,75.34,55.52,5.54,83.77,37.39,25.93,16.85,86.16,19.34,96.86,61.24,65.16,2021,0,-0.0395484552824763,True
54081,149.11,33.86,68.29,83.61,22.23,77.55,16.36,39.3,68.86,50.39,66.6,87.03,74.16,83.09,2021,0,-0.10221997799404636,True
54089,125.97,4.42,90.93,81.0,81.53,87.89,16.32,23.74,68.29,25.96,76.06,84.47,47.58,92.38,2021,0,-0.023301621808965667,True
54099,127.28,29.48,69.53,77.72,23.85,3.28,8.57,1.49,82.23,29.79,82.45,85.52,15.97,52.79,2021,0,-0.07833410688738018,True
54109,123.51,28.96,75.83,87.66,53.14,2.87,24.45,0.97,94.99,18.31,94.83,90.41,2.75,88.48,2021,0,-0.042372737220852885,True
06033,89.45,40.06,80.34,73.5,88.01,32.99,86.35,70.89,82.88,52.69,67.8,53.58,38.43,96.95,2022,1,0.03444469787814386,True
17201,54.93,69.62,35.98,63.67,50.87,29.43,77.73,71.27,5.19,81.42,56.95,86.54,85.97,88.55,2022,0,-0.02912134797170729,True
18041,59.96,48.46,60.52,73.78,27.65,43.21,31.5,10.37,29.53,63.51,75.12,79.48,73.37,45.37,2022,0,-0.08205549157691328,True
18161,56.26,32.13,58.73,16.51,2.51,10.91,16.61,7.57,47.09,19.69,55.01,27.08,53.04,57.87,2022,1,0.004141393790237702,True
18177,69.41,56.16,48.01,65.38,27.65,74.1,61.31,37.7,14.76,74.58,60.17,82.82,85.27,45.37,2022,0,-0.07506057426961044,True
21013,46.67,45.34,43.56,97.39,43.11,65.07,0.0,13.39,84.38,41.81,94.65,79.48,49.22,96.4,2022,0,-0.1088911086877119,False
21019,101.85,42.63,55.58,66.85,17.24,72.54,16.61,19.85,50.3,67.74,55.68,86.54,81.42,84.03,2022,0,-0.0899301951605696,True
21025,120.22,29.94,35.22,94.3,84.12,53.93,8.56,1.69,98.7,19.69,92.9,97.65,65.38,94.08,2022,0,-0.09408748368747466,True
21037,48.23,33.31,24.4,23.42,20.27,69.97,31.5,24.44,9.04,93.6,17.56,67.23,59.12,31.15,2022,1,0.002787846582636422,False
21043,75.77,51.38,52.31,91.12,11.93,59.02,0.0,4.55,91.95,28.67,89.06,72.03,36.24,73.85,2022,0,-0.102314931629018,True
21049,67.46,54.44,36.84,46.87,50.87,25.2,51.8,31.66,44.03,46.55,53.74,67.23,64.08,59.21,2022,0,-0.09145047970969539,True
21051,60.26,33.31,18.61,98.31,57.59,88.32,16.61,23.23,95.0,17.85,98.7,96.31,85.27,96.4,2022,0,-0.0700623379498796,True
21065,121.05,45.34,48.71,89.56,23.93,8.75,55.36,1.91,77.51,43.02,96.18,82.06,93.25,93.38,2022,0,-0.0338327116346141,True
21071,125.79,53.1,44.7,96.02,20.27,57.65,16.61,1.15,94.59,41.81,93.16,85.68,32.23,83.2,2022,0,-0.10649571288384846,True
21077,54.14,57.21,7.8,81.13,88.01,36.75,16.61,35.63,91.44,65.35,77.6,15.37,38.43,29.24,2022,1,0.023105100893089814,False
21081,74.5,92.78,9.42,47.76,17.24,25.2,0.0,17.53,88.32,46.55,54.02,53.58,68.98,45.37,2022,0,-0.01572323239295481,True
21089,50.84,41.27,69.3,55.27,23.93,21.19,16.61,4.07,56.57,28.67,46.83,35.51,27.87,76.71,2022,0,-0.04969480378024377,False
21095,50.66,68.47,46.77,98.31,68.5,55.77,24.75,7.57,83.77,40.38,95.8,87.46,59.12,97.45,2022,0,-0.09237372395883198,False
21109,82.95,64.52,34.27,89.72,66.24,14.03,16.61,0.41,92.36,23.16,98.41,78.81,79.35,73.85,2022,0,-0.09078115876729625,True
21115,99.87,51.38,41.55,94.53,36.08,59.02,24.75,0.99,89.56,70.95,83.65,78.81,59.12,61.6,2022,0,-0.10747848699805523,True
21117,41.69,69.62,14.25,27.9,54.15,25.2,61.31,37.23,9.04,88.99,29.34,70.73,55.52,42.67,2022,0,-0.04160135861084324,False
21119,108.12,25.99,52.31,96.88,94.37,74.96,0.0,1.15,97.07,23.16,98.89,77.92,67.36,97.17,2022,0,-0.07580966541220052,True
21121,60.68,72.45,29.3,98.54,50.87,55.77,8.56,4.74,92.94,48.04,93.57,97.42,89.95,94.08,2022,0,-0.08078102099220685,True
21127,62.08,82.69,37.93,92.68,23.93,8.75,24.75,1.15,97.55,24.94,95.93,37.51,14.99,59.21,2022,0,-0.004784169518332604,True
21129,151.49,29.94,31.59,99.4,88.01,92.68,8.56,20.62,88.23,30.29,97.96,98.66,68.98,91.41,2022,0,-0.06526700416721937,True
21131,59.5,41.27,39.26,98.25,76.77,69.97,0.0,0.57,95.32,14.06,86.38,84.51,6.75,96.4,2022,0,-0.05386650577211094,True
21133,67.01,42.63,57.84,97.01,68.5,25.2,8.56,0.73,94.59,24.94,93.73,73.46,76.01,89.98,2022,0,-0.10318580163838359,True
21135,75.48,63.12,45.88,98.41,36.08,17.98,0.0,0.48,89.31,21.41,93.95,64.97,53.04,87.31,2022,0,-0.09006608431917607,True
21153,140.88,56.16,37.93,99.59,84.12,17.98,0.0,0.57,99.49,24.94,98.57,85.01,80.5,98.85,2022,0,-0.07285526509112128,True
21159,97.7,19.89,29.3,96.88,57.59,95.0,24.75,35.92,98.19,26.95,97.17,83.96,17.34,79.19,2022,0,-0.058255638911824004,True
21161,76.79,61.6,46.77,79.73,17.24,36.75,31.5,35.35,44.03,72.83,73.24,93.67,90.9,49.54,2022,0,-0.06176300100483817,True
21173,77.55,67.07,25.8,67.32,27.65,25.2,8.56,17.53,72.38,54.25,75.12,62.23,89.95,73.85,2022,0,-0.07640832630347211,True
21175,72.88,15.49,28.38,89.56,57.59,95.0,0.0,19.85,96.63,26.95,95.45,68.53,62.58,18.64,2022,0,-0.04110246936863571,True
21189,99.07,14.48,73.46,94.18,7.22,55.77,0.0,23.23,86.0,14.06,98.92,93.32,16.07,99.3,2022,0,-0.038272736683367725,True
21191,51.47,71.17,23.58,58.48,84.12,46.2,0.0,12.25,81.83,32.1,73.81,30.61,62.58,56.03,2022,0,-0.03113188038681658,False
21193,80.41,69.62,27.59,91.95,27.65,55.77,16.61,9.32,94.59,24.94,92.65,80.5,68.98,88.55,2022,0,-0.09510412319049816,True
21197,76.44,78.52,19.25,86.1,78.3,59.02,8.56,7.57,88.04,36.59,86.86,85.01,57.11,85.46,2022,0,-0.08484893715095637,True
22063,86.91,87.81,7.8,34.97,68.5,6.94,66.12,43.78,84.51,64.52,55.68,27.08,84.22,45.37,2022,0,-0.002992878389590281,True
22087,85.43,91.47,3.82,84.86,88.01,3.88,70.35,78.59,34.9,50.62,89.06,74.61,97.93,91.15,2022,1,0.0646522386297339,True
22117,79.96,65.64,41.55,93.41,70.19,73.21,58.61,73.08,87.34,32.1,82.82,92.33,95.99,97.14,2022,0,-0.023302366127336827,True
24015,90.53,54.44,22.72,23.04,60.83,32.99,55.36,48.39,26.85,75.37,34.52,46.42,51.03,53.93,2022,0,-0.04471393832205822,True
24510,138.09,29.94,13.33,76.11,50.87,73.21,71.97,96.98,0.22,96.6,65.16,99.33,91.35,84.03,2022,1,0.006067377244433514,True
29099,46.66,61.6,17.75,11.26,23.93,10.91,24.75,28.16,49.79,52.69,36.33,14.13,67.36,31.15,2022,0,-0.03155797048856779,False
29221,46.93,71.17,25.8,86.8,60.83,76.9,8.56,21.09,92.84,3.09,87.59,89.88,81.42,42.67,2022,0,-0.053923746949659124,False
29510,108.52,14.48,11.96,79.32,50.87,70.92,68.34,89.41,1.5,97.23,46.1,99.14,83.3,63.86,2022,1,0.021536501797580487,True
34007,62.68,59.97,19.98,30.19,71.65,25.2,91.63,83.96,2.16,94.94,51.64,93.67,80.5,86.16,2022,1,0.024101242719282268,True
35028,64.66,42.63,34.27,0.38,17.24,3.88,37.7,65.8,29.02,90.9,0.29,1.34,12.31,5.85,2022,1,0.12374378580744227,True
35039,122.35,63.12,58.73,84.86,43.11,29.43,79.73,99.11,98.5,7.57,74.64,22.08,82.31,73.85,2022,1,0.034579694128461846,True
39001,62.0,76.39,37.93,84.57,31.98,25.2,0.0,2.29,86.0,15.94,75.98,80.5,73.37,70.82,2022,0,-0.0897310182442091,True
39015,54.95,61.6,41.55,57.37,47.12,25.2,8.56,2.1,67.29,30.29,63.19,58.29,59.12,42.67,2022,0,-0.07526976686172343,True
39017,53.81,68.47,16.13,28.92,36.08,61.95,78.65,55.97,10.59,84.79,36.33,41.2,67.36,57.87,2022,0,-0.023052477671495097,False
39025,35.58,57.21,30.96,13.27,36.08,10.91,24.75,21.09,26.38,89.37,34.52,39.39,40.82,36.68,2022,0,-0.029959848507539744,False
39053,72.24,68.47,48.71,73.78,54.15,57.65,8.56,17.53,87.21,26.95,69.71,88.55,20.65,36.68,2022,0,-0.06795736313652379,True
39079,58.31,71.17,32.58,65.77,84.86,14.03,8.56,3.37,77.22,28.67,65.16,72.03,49.22,72.51,2022,0,-0.058451870606079814,True
39087,70.61,46.96,43.56,71.24,20.27,17.98,8.56,9.32,72.1,36.59,50.78,51.77,76.01,31.15,2022,0,-0.05567839185845058,True
39101,63.43,37.61,37.93,66.85,27.65,90.52,37.7,38.02,22.81,72.26,50.02,78.81,79.35,69.39,2022,0,-0.07906281667922066,True
39113,54.51,50.14,37.93,52.15,36.08,69.97,61.31,67.52,5.7,85.14,32.23,88.01,82.31,72.51,2022,0,-0.040138264021019054,False
